run,round,val_accuracy,val_loss,virtual_time,wall_time,participation
train,65,0.11089999973773956,3.94806170463562,26400.0,76.23756221588701,326
train,66,0.10979999601840973,3.9553050994873047,26800.0,77.30419776123017,310
train,67,0.11679999530315399,3.941876173019409,27200.0,78.52122984919697,350
train,68,0.10759999603033066,3.9350812435150146,27600.0,79.80350077804178,360
train,69,0.11419999599456787,3.92889142036438,28000.0,81.02240859437734,329
train,70,0.11789999902248383,3.9207167625427246,28400.0,82.1630477597937,337
train,71,0.12150000035762787,3.9200198650360107,28800.0,83.36644560750574,323
train,72,0.12529999017715454,3.9134461879730225,29200.0,84.69100064132363,362
train,73,0.12299999594688416,3.9086663722991943,29600.0,85.86146566923708,342
train,74,0.11959999799728394,3.9078426361083984,30000.0,86.99200987350196,328
train,75,0.12539999186992645,3.89927339553833,30400.0,88.14474074635655,341
train,76,0.12889999151229858,3.8969945907592773,30800.0,89.26966992113739,327
train,77,0.13030000030994415,3.8909571170806885,31200.0,90.46829889435321,356
train,78,0.13210000097751617,3.8869268894195557,31600.0,91.65930657181889,349
train,79,0.12849999964237213,3.8795762062072754,32000.0,92.8376739853993,344
train,80,0.12999999523162842,3.8782992362976074,32400.0,94.16935801506042,360
train,81,0.1264999955892563,3.8793976306915283,32800.0,95.35335238277912,323
train,82,0.1339000016450882,3.8746867179870605,33200.0,96.3931042207405,307
train,83,0.12999999523162842,3.8667666912078857,33600.0,97.4483140213415,305
train,84,0.12860000133514404,3.8585448265075684,34000.0,98.62125168927014,345
train,85,0.13050000369548798,3.853412389755249,34400.0,99.89819273166358,361
train,86,0.13099999725818634,3.8468639850616455,34800.0,101.17532139178365,354
train,87,0.1394999921321869,3.8396902084350586,35200.0,102.27385886386037,323
train,88,0.13210000097751617,3.841763734817505,35600.0,103.52344138920307,340
train,89,0.1395999938249588,3.836927652359009,36000.0,104.57242671959102,309
train,90,0.1370999962091446,3.834182024002075,36400.0,105.73886189609766,312
train,91,0.13699999451637268,3.8237035274505615,36800.0,106.88962205220014,341
train,92,0.1347000002861023,3.8294804096221924,37200.0,107.97382794413716,314
train,93,0.13819999992847443,3.8206820487976074,37600.0,109.16413745842874,346
train,94,0.14389999210834503,3.8141355514526367,38000.0,110.35776390321553,351
train,95,0.14190000295639038,3.8174924850463867,38400.0,111.5152874821797,339
train,96,0.14839999377727509,3.8054022789001465,38800.0,112.6111923251301,324
train,97,0.1467999964952469,3.8030953407287598,39200.0,113.80835637077689,336
train,98,0.1419999897480011,3.7993550300598145,39600.0,114.92034294363111,330
train,99,0.14169999957084656,3.7970902919769287,40000.0,116.10093287937343,313
