config,round,val_accuracy,val_loss,virtual_time,wall_time,round_time,participation
fedsc,87,0.46389999985694885,1.540644645690918,131479.04433369468,82.89769368711859,63785.586806050596,343
fedsc,88,0.46609997749328613,1.5363082885742188,132170.22860697276,83.85393034946173,64366.38251284797,349
fedsc,89,0.4659999907016754,1.5315459966659546,132861.41288025083,84.74608297180384,64976.00418811553,327
fedsc,90,0.46449998021125793,1.528519868850708,133763.95011134996,85.69421931356192,65782.0582455174,350
fedsc,91,0.4641999900341034,1.5260413885116577,134666.48734244908,86.67072123568505,66463.20422050543,356
fedsc,92,0.4682999849319458,1.5237919092178345,135569.0245735482,87.5489048436284,67071.73735346047,320
fedsc,93,0.460099995136261,1.5358186960220337,136471.56180464732,88.50949750375003,67674.3316080469,354
fedsc,94,0.46699997782707214,1.5278527736663818,137374.09903574645,89.48065072204918,68370.46857236513,359
fedsc,95,0.4601999819278717,1.5217634439468384,137755.07874194274,90.39564706292003,68750.5727412558,332
fedsc,96,0.46769997477531433,1.520872712135315,138136.05844813903,91.27365379408002,69129.16891539609,321
fedsc,97,0.46539998054504395,1.5266671180725098,138517.0381543353,92.19917699322104,69507.8694175144,340
fedsc,98,0.46239998936653137,1.5326988697052002,138898.0178605316,93.11668294388801,69885.61771187543,338
fedsc,99,0.4650999903678894,1.5275171995162964,139278.9975667279,94.01760008186102,70262.47966499907,327
ours,0,0.14219999313354492,2.281172275543213,400.0,0.8421082524582744,399.9865418873601,308
ours,1,0.17430000007152557,2.265164613723755,800.0,1.7462505986914039,797.6119685652678,328
ours,2,0.20340000092983246,2.2498936653137207,1200.0,2.5557705173268914,1189.893439398251,297
ours,3,0.2215999960899353,2.2329506874084473,1600.0,3.337659147568047,1586.2313193539892,282
ours,4,0.23479999601840973,2.2118093967437744,2000.0,4.1355964709073305,1973.11225620317,292
ours,5,0.262800008058548,2.190803050994873,2400.0,4.871005571447313,2371.99929837935,269
ours,6,0.2572999894618988,2.174471378326416,2800.0,5.70316122751683,2767.408183229659,305
ours,7,0.2709999978542328,2.1471989154815674,3200.0,6.458081848919392,3156.0807598726597,276
ours,8,0.275299996137619,2.124324083328247,3600.0,7.186285709030926,3535.7827342080136,264
ours,9,0.23510000109672546,2.1124825477600098,4000.0,7.480851668864489,3696.713732256542,96
ours,10,0.28700000047683716,2.08070969581604,4400.0,8.049125512130558,4096.447145613477,203
ours,11,0.29440000653266907,2.0575737953186035,4800.0,8.566067891195416,4486.99550608864,183
ours,12,0.29350000619888306,2.0466151237487793,5200.0,9.06770318839699,4723.277203197812,177
ours,13,0.3107999861240387,2.022613763809204,5600.0,9.821502023376524,5119.008598830927,276
ours,14,0.2938999831676483,2.0084660053253174,6000.0,10.351196758449078,5504.992816745933,188
ours,15,0.30719998478889465,1.9905452728271484,6400.0,10.88734005857259,5902.485630912076,189
ours,16,0.3238999843597412,1.9742162227630615,6800.0,11.675804453901947,6296.377752967759,289
ours,17,0.3197999894618988,1.962064504623413,7200.0,12.380146382376552,6691.561155985622,255
ours,18,0.33059999346733093,1.9532651901245117,7600.0,13.132644369266927,7086.44131810449,274
ours,19,0.3084999918937683,1.9470878839492798,8000.0,13.648981020785868,7485.342996608469,182
ours,20,0.33739998936653137,1.9245516061782837,8400.0,14.124765726737678,7879.030835064031,168
ours,21,0.33980000019073486,1.9097530841827393,8800.0,14.880218751728535,8266.50301980482,268
ours,22,0.3342999815940857,1.8989747762680054,9200.0,15.585612321272492,8655.98571840028,254
ours,23,0.3342999815940857,1.8989747762680054,9600.0,15.63223572075367,8773.969194485851,0
ours,24,0.3434999883174896,1.883442997932434,10000.0,16.347494619898498,9168.067072574995,258
ours,25,0.34389999508857727,1.8899171352386475,10400.0,16.64530161768198,9328.537089880678,97
ours,26,0.3537999987602234,1.873339056968689,10800.0,17.357092510908842,9727.709919233093,258
ours,27,0.3382999897003174,1.8680340051651,11200.0,17.8890627278015,10121.240929543721,182
ours,28,0.34919998049736023,1.8644187450408936,11600.0,18.614908625371754,10515.621928037242,264
ours,29,0.3546999990940094,1.8611571788787842,12000.0,19.31469453126192,10904.807406351976,252
ours,30,0.3546999990940094,1.8611571788787842,12400.0,19.360471602529287,11024.317316865538,0
ours,31,0.33169999718666077,1.8833187818527222,12800.0,19.60321668162942,11413.831156064249,77
ours,32,0.35349997878074646,1.862659215927124,13200.0,20.04454740602523,11810.21314439678,163
ours,33,0.34700000286102295,1.8461004495620728,13600.0,20.323513296432793,11972.173839545767,90
ours,34,0.3628000020980835,1.8243508338928223,14000.0,21.004115173593163,12368.683388038216,245
ours,35,0.35009998083114624,1.8251745700836182,14400.0,21.285251760855317,12765.335088546028,91
ours,36,0.3594000041484833,1.8193901777267456,14800.0,21.842836901545525,13160.515956366651,165
ours,37,0.37059998512268066,1.8035334348678589,15200.0,22.3385102590546,13550.27355469159,173
ours,38,0.3659999966621399,1.8018951416015625,15600.0,22.78220146149397,13797.957789821732,163
ours,39,0.3691999912261963,1.7970519065856934,16000.0,23.26644147001207,14181.348907002475,170
ours,40,0.3691999912261963,1.7970519065856934,16400.0,23.311746292747557,14302.3125875691,0
ours,41,0.3666999936103821,1.7973263263702393,16800.0,23.56787882745266,14464.534343535452,79
ours,42,0.37289997935295105,1.7979421615600586,17200.0,23.856061917729676,14626.838989079835,90
ours,43,0.38040000200271606,1.7744072675704956,17600.0,24.101380704902112,14875.883532858345,83
ours,44,0.33809998631477356,1.810836672782898,18000.0,24.549810123629868,15273.920790234946,172
ours,45,0.37700000405311584,1.7621222734451294,18400.0,25.002949836663902,15662.981784779102,173
ours,46,0.38929998874664307,1.757065773010254,18800.0,25.428750908002257,16055.836141653426,161
ours,47,0.38909998536109924,1.749711275100708,19200.0,25.92959513142705,16304.577732861026,191
ours,48,0.3847000002861023,1.7513078451156616,19600.0,26.37566368188709,16702.27020529294,169
ours,49,0.39649999141693115,1.7414900064468384,20000.0,27.0076301144436,17101.201651224103,247
ours,50,0.39649999141693115,1.7414900064468384,20400.0,27.053074326366186,17223.042673452506,0
ours,51,0.39809998869895935,1.7278043031692505,20800.0,27.541740962304175,17622.271120081718,191
ours,52,0.39399999380111694,1.7232956886291504,21200.0,27.992073048837483,18017.236504008048,173
ours,53,0.4023999869823456,1.7151484489440918,21600.0,28.481713605113328,18416.434076751768,177
ours,54,0.39980000257492065,1.7088075876235962,22000.0,28.995566784404218,18666.848144855347,181
ours,55,0.3926999866962433,1.739794135093689,22400.0,29.244074598886073,18917.621956261253,78
ours,56,0.4068000018596649,1.7131221294403076,22800.0,29.73433432355523,19168.527493179685,167
ours,57,0.39499998092651367,1.7033661603927612,23200.0,29.980351240374148,19567.44085343834,78
ours,58,0.4068000018596649,1.6898539066314697,23600.0,30.2577661331743,19728.95014238459,88
ours,59,0.4098999798297882,1.6907576322555542,24000.0,30.74411761201918,20126.624295590645,170
ours,60,0.41609999537467957,1.6806902885437012,24400.0,31.24478593748063,20377.58833777959,176
ours,61,0.4147999882698059,1.6791199445724487,24800.0,31.505495788529515,20538.902471178742,83
ours,62,0.41449999809265137,1.6751091480255127,25200.0,31.750168417580426,20790.066045681357,77
ours,63,0.4139999747276306,1.675596833229065,25600.0,32.211179974488914,21188.024286485557,161
ours,64,0.4154999852180481,1.6698681116104126,26000.0,32.71346479654312,21579.815240718483,177
ours,65,0.4213999807834625,1.6524804830551147,26400.0,32.9722242411226,21742.02232432063,82
ours,66,0.4213999807834625,1.6524804830551147,26800.0,33.01889658160508,21865.095527635236,0
ours,67,0.4318999946117401,1.6364139318466187,27200.0,33.69596519879997,22264.608013003417,246
ours,68,0.4227999746799469,1.6372710466384888,27600.0,34.22926108818501,22515.218632047836,188
ours,69,0.4153999984264374,1.651491641998291,28000.0,34.492417617700994,22912.59190220766,84
ours,70,0.40959998965263367,1.6594185829162598,28400.0,34.78353050723672,23074.654409785962,94
ours,71,0.42659997940063477,1.643782377243042,28800.0,35.04122993256897,23236.743052864567,82
ours,72,0.423799991607666,1.6304590702056885,29200.0,35.55313604604453,23488.44738364031,181
ours,73,0.4400999844074249,1.6084482669830322,29600.0,36.21326602157205,23887.606595171106,239
ours,74,0.43719998002052307,1.6139309406280518,30000.0,36.46395804360509,24049.989088285987,79
ours,75,0.4092999994754791,1.6526169776916504,30400.0,36.71700723376125,24434.976745101463,80
ours,76,0.4372999966144562,1.6143536567687988,30800.0,36.9706906825304,24685.544313298757,80
ours,77,0.44749999046325684,1.597685694694519,31200.0,37.47223315760493,24936.3189204877,177
ours,78,0.4343999922275543,1.6076642274856567,31600.0,38.02493370976299,25329.124469892038,167
ours,79,0.4399999976158142,1.6031484603881836,32000.0,38.50829032436013,25580.23287363473,170
ours,80,0.4268999993801117,1.629267930984497,32400.0,38.78455648012459,25742.206476400013,89
ours,81,0.4430999755859375,1.5871012210845947,32800.0,39.063524313271046,25993.836025075354,90
ours,82,0.4430999755859375,1.5871012210845947,33200.0,39.109706142917275,26117.608706490908,0
ours,83,0.4430999755859375,1.5871012210845947,33600.0,39.15838382113725,26241.40901161364,0
ours,84,0.4521999955177307,1.5794485807418823,34000.0,39.614797125570476,26640.00806120762,160
ours,85,0.4544999897480011,1.5752404928207397,34400.0,40.305243430659175,27034.191108625655,251
ours,86,0.43689998984336853,1.6028169393539429,34800.0,40.79003242496401,27428.812138893885,170
ours,87,0.44419997930526733,1.5719735622406006,35200.0,41.04144271835685,27828.478042615887,79
ours,88,0.44419997930526733,1.5719735622406006,35600.0,41.08778370823711,27952.597997748715,0
ours,89,0.42080000042915344,1.6075565814971924,36000.0,41.34967975039035,28115.299418396036,83
ours,90,0.45249998569488525,1.578987717628479,36400.0,41.602306332439184,28277.411681612626,77
ours,91,0.45080000162124634,1.5608166456222534,36800.0,42.05665137991309,28676.363434471892,157
ours,92,0.45080000162124634,1.5608166456222534,37200.0,42.10328231099993,28800.723122854248,0
ours,93,0.4537999927997589,1.5606755018234253,37600.0,42.362926685251296,28963.40227325214,82
ours,94,0.46069997549057007,1.5567160844802856,38000.0,42.83583635278046,29359.97221672773,165
ours,95,0.4545999765396118,1.5589683055877686,38400.0,43.08398128859699,29610.871087597603,78
ours,96,0.4372999966144562,1.5916341543197632,38800.0,43.33711957000196,29864.1708551479,79
ours,97,0.4235000014305115,1.6117777824401855,39200.0,43.58470091689378,30026.694614239987,77
ours,98,0.4494999945163727,1.5878822803497314,39600.0,43.860037703067064,30423.56076661448,88
ours,99,0.4494999945163727,1.5878822803497314,40000.0,43.90563840512186,30548.346750259312,0
